Category,Availability,TemplateName,DisplayNameKey,DisplayNameEnglish,FlavorKey,FlavorEnglish,DescriptionKey,DescriptionEnglish,Tags,AbstractTypes,ActionTypes,SkillGraphGuids,SkillGraphPaths,AddValue,Duration,AddValueTimesDuration,StatEnums,AssetPath
food,normal,ItemTemplate_Crafting_Alchemy_BurdockRoot,item_crafting_cooking_food_BurdockRoot,Burdock Root,Template/flavor_locString_2543871262668956605_edad7eed355a9c94985dd83f0be00b55,,Consumable_FoodManaForDurationDesc,Restores [HealValue] mana over [Duration]s.,ingredients:basicalchemy | alchemy:herbs | ingredients:herbs,Assets/Data/Templates/Items/ItemTemplates/CraftingIngredients/Cooking/Abstract/Abstract_ItemTemplate_Crafting_Herbs.prefab | Assets/Data/Templates/Items/ItemTemplates/CraftingIngredients/Cooking/Abstract/Abstract_ItemTemplate_Crafting_Ingredient.prefab,Eat,1c2da8428b5a74142b93ed84593676a9,Assets/Data/Templates/SkillGraphs/Consumable/Prefabs/Consumable_ApplyStatus_FoodHealForDuration.prefab,1.0,10.0,10.0,ManaRegen,Assets/Data/Templates/Items/ItemTemplates/CraftingIngredients/Alchemy/Herbs/ItemTemplate_Crafting_Alchemy_BurdockRoot.prefab
food,normal,ItemTemplate_Crafting_Alchemy_Carnation,item_crafting_cooking_food_Carnation,Carnation,,,NameSkill_Consumable_FoodHealForDurationDesc,Restores [HealValue] health over [DurationCalculated]s.,alchemy:herbs | ingredients:herbs | ingredients:basicalchemy,Assets/Data/Templates/Items/ItemTemplates/CraftingIngredients/Cooking/Abstract/Abstract_ItemTemplate_Crafting_Herbs.prefab | Assets/Data/Templates/Items/ItemTemplates/CraftingIngredients/Cooking/Abstract/Abstract_ItemTemplate_Crafting_Ingredient.prefab,Eat,1c2da8428b5a74142b93ed84593676a9,Assets/Data/Templates/SkillGraphs/Consumable/Prefabs/Consumable_ApplyStatus_FoodHealForDuration.prefab,1.5,10.0,15.0,HealthRegen,Assets/Data/Templates/Items/ItemTemplates/CraftingIngredients/Alchemy/Herbs/ItemTemplate_Crafting_Alchemy_Carnation.prefab
food,normal,ItemTemplate_Crafting_Alchemy_Chanterelle,item_crafting_cooking_food_Chanterelle,Chanterelle,,,Consumable_FoodManaForDurationDesc,Restores [HealValue] mana over [Duration]s.,alchemy:mushroom | ingredients:basicalchemy,Assets/Data/Templates/Items/ItemTemplates/CraftingIngredients/Cooking/Abstract/Abstract_ItemTemplate_Crafting_Mushroom.prefab | Assets/Data/Templates/Items/ItemTemplates/CraftingIngredients/Cooking/Abstract/Abstract_ItemTemplate_Crafting_Ingredient.prefab,Eat,1c2da8428b5a74142b93ed84593676a9,Assets/Data/Templates/SkillGraphs/Consumable/Prefabs/Consumable_ApplyStatus_FoodHealForDuration.prefab,0.6000000238418579,10.0,6.000000238418579,ManaRegen,Assets/Data/Templates/Items/ItemTemplates/CraftingIngredients/Alchemy/Mushroom/ItemTemplate_Crafting_Alchemy_Chanterelle.prefab
food,normal,ItemTemplate_Crafting_Alchemy_Cider,item_craftingresults_cooking_Cider,Cider,,,Template/description_locString_2543871262668956605_72a7d6ae581ff324c90e5de5cde604a5,Consumption leads to inebriation.,alchemy:alcohol | item:alcohol | ingredients:basicalchemy,Assets/Data/Templates/Items/ItemTemplates/CraftingIngredients/Cooking/Abstract/Abstract_ItemTemplate_Crafting_Alcohol.prefab | Assets/Data/Templates/Items/ItemTemplates/CraftingIngredients/Cooking/Abstract/Abstract_ItemTemplate_Crafting_Ingredient.prefab,Eat,6219faf0de359c24894f4d983ee7d636,Assets/Data/Templates/SkillGraphs/Consumable/Prefabs/Consumable_ApplyStatus_Drunk.prefab,,,,Mana,Assets/Data/Templates/Items/ItemTemplates/CraftingIngredients/Alchemy/Alcohol/ItemTemplate_Crafting_Alchemy_Cider.prefab
food,normal,ItemTemplate_Crafting_Alchemy_Daffodil,item_crafting_cooking_food_Daffodil,Daffodil,,,NameSkill_Consumable_FoodHealForDurationDesc,Restores [HealValue] health over [DurationCalculated]s.,alchemy:herbs | ingredients:herbs | ingredients:basicalchemy,Assets/Data/Templates/Items/ItemTemplates/CraftingIngredients/Cooking/Abstract/Abstract_ItemTemplate_Crafting_Herbs.prefab | Assets/Data/Templates/Items/ItemTemplates/CraftingIngredients/Cooking/Abstract/Abstract_ItemTemplate_Crafting_Ingredient.prefab,Eat,1c2da8428b5a74142b93ed84593676a9,Assets/Data/Templates/SkillGraphs/Consumable/Prefabs/Consumable_ApplyStatus_FoodHealForDuration.prefab,0.5,10.0,5.0,HealthRegen,Assets/Data/Templates/Items/ItemTemplates/CraftingIngredients/Alchemy/Herbs/ItemTemplate_Crafting_Alchemy_Daffodil.prefab
food,normal,ItemTemplate_Crafting_Alchemy_DevilsSnare,item_crafting_cooking_food_DevilsSnare,Devils Snare,,,Consumable_FoodManaForDurationDesc,Restores [HealValue] mana over [Duration]s.,alchemy:herbs | ingredients:herbs | ingredients:basicalchemy,Assets/Data/Templates/Items/ItemTemplates/CraftingIngredients/Cooking/Abstract/Abstract_ItemTemplate_Crafting_Herbs.prefab | Assets/Data/Templates/Items/ItemTemplates/CraftingIngredients/Cooking/Abstract/Abstract_ItemTemplate_Crafting_Ingredient.prefab,Eat,1c2da8428b5a74142b93ed84593676a9,Assets/Data/Templates/SkillGraphs/Consumable/Prefabs/Consumable_ApplyStatus_FoodHealForDuration.prefab,2.0,10.0,20.0,ManaRegen,Assets/Data/Templates/Items/ItemTemplates/CraftingIngredients/Alchemy/Herbs/ItemTemplate_Crafting_Alchemy_DevilsSnare.prefab
food,normal,ItemTemplate_Crafting_Alchemy_Etherbloom,item_crafting_cooking_food_Etherbloom,Etherbloom,,,Consumable_FoodManaForDurationDesc,Restores [HealValue] mana over [Duration]s.,alchemy:herbs | ingredients:herbs | ingredients:basicalchemy,Assets/Data/Templates/Items/ItemTemplates/CraftingIngredients/Cooking/Abstract/Abstract_ItemTemplate_Crafting_Herbs.prefab | Assets/Data/Templates/Items/ItemTemplates/CraftingIngredients/Cooking/Abstract/Abstract_ItemTemplate_Crafting_Ingredient.prefab,Eat,1c2da8428b5a74142b93ed84593676a9,Assets/Data/Templates/SkillGraphs/Consumable/Prefabs/Consumable_ApplyStatus_FoodHealForDuration.prefab,1.5,10.0,15.0,ManaRegen,Assets/Data/Templates/Items/ItemTemplates/CraftingIngredients/Alchemy/Herbs/ItemTemplate_Crafting_Alchemy_Etherbloom.prefab
food,normal,ItemTemplate_Crafting_Alchemy_Fine_Wine,item_craftingresults_cooking_FineWine,Fine Wine,,,Template/description_locString_2543871262668956605_64141b6fc1102e5499eee571cb2dd5cc,,,Assets/Data/Templates/Items/ItemTemplates/CraftingIngredients/Cooking/Abstract/Abstract_ItemTemplate_Crafting_Alcohol.prefab | Assets/Data/Templates/Items/ItemTemplates/CraftingIngredients/Cooking/Abstract/Abstract_ItemTemplate_Crafting_Ingredient.prefab,Eat,6219faf0de359c24894f4d983ee7d636 | 7191459edbd5a2f4d8d9c324f5f105ad,Assets/Data/Templates/SkillGraphs/Consumable/Prefabs/Consumable_ApplyStatus_Drunk.prefab | Assets/Data/Templates/SkillGraphs/Consumable/Prefabs/Consumable_ApplyStatus_StatIncreaseForDuration.prefab,3.0,60.0,180.0,Mana | Practicality,Assets/Data/Templates/Items/ItemTemplates/CraftingIngredients/Alchemy/Alcohol/Special/ItemTemplate_Crafting_Alchemy_Fine_Wine.prefab
food,normal,ItemTemplate_Crafting_Alchemy_FishEye,item_crafting_cooking_food_FishEye,Fish Eye,,,NameSkill_Consumable_IncreaseStatFlatDesc,Increases [StatEnum] by [AddValueCalculated] for [DurationCalculated_0]s.,alchemy:AnimalComp | ingredients:advancedalchemy,Assets/Data/Templates/Items/ItemTemplates/CraftingIngredients/Cooking/Abstract/Abstract_ItemTemplate_Crafting_AnimalComp.prefab | Assets/Data/Templates/Items/ItemTemplates/CraftingIngredients/Cooking/Abstract/Abstract_ItemTemplate_Crafting_Ingredient.prefab,Eat,7191459edbd5a2f4d8d9c324f5f105ad,Assets/Data/Templates/SkillGraphs/Consumable/Prefabs/Consumable_ApplyStatus_StatIncreaseForDuration.prefab,5.0,60.0,300.0,Endurance,Assets/Data/Templates/Items/ItemTemplates/CraftingIngredients/Alchemy/AnimalComp/ItemTemplate_Crafting_Alchemy_FishEye.prefab
food,normal,ItemTemplate_Crafting_Alchemy_FishEye 1,item_crafting_cooking_food_FishEye,Fish Eye,,,NameSkill_Consumable_IncreaseStatFlatDesc,Increases [StatEnum] by [AddValueCalculated] for [DurationCalculated_0]s.,alchemy:AnimalComp | ingredients:advancedalchemy,Assets/Data/Templates/Items/ItemTemplates/CraftingIngredients/Cooking/Abstract/Abstract_ItemTemplate_Crafting_AnimalComp.prefab | Assets/Data/Templates/Items/ItemTemplates/CraftingIngredients/Cooking/Abstract/Abstract_ItemTemplate_Crafting_Ingredient.prefab,Eat,7191459edbd5a2f4d8d9c324f5f105ad,Assets/Data/Templates/SkillGraphs/Consumable/Prefabs/Consumable_ApplyStatus_StatIncreaseForDuration.prefab,5.0,60.0,300.0,Endurance,Assets/Data/Templates/Items/ItemTemplates/CraftingIngredients/Alchemy/AnimalComp/ItemTemplate_Crafting_Alchemy_FishEye 1.prefab
food,normal,ItemTemplate_Crafting_Alchemy_Grog,item_craftingresults_cooking_Grog,Grog,,,Template/description_locString_2543871262668956605_bc8223ff8c352d54eaa5bcf184f08c87,,alchemy:alcohol | item:alcohol | ingredients:basicalchemy,Assets/Data/Templates/Items/ItemTemplates/CraftingIngredients/Cooking/Abstract/Abstract_ItemTemplate_Crafting_Alcohol.prefab | Assets/Data/Templates/Items/ItemTemplates/CraftingIngredients/Cooking/Abstract/Abstract_ItemTemplate_Crafting_Ingredient.prefab,Eat,6219faf0de359c24894f4d983ee7d636,Assets/Data/Templates/SkillGraphs/Consumable/Prefabs/Consumable_ApplyStatus_Drunk.prefab,,,,Mana,Assets/Data/Templates/Items/ItemTemplates/CraftingIngredients/Alchemy/Alcohol/ItemTemplate_Crafting_Alchemy_Grog.prefab
food,normal,ItemTemplate_Crafting_Alchemy_HealingButterfly,item_crafing_alchemy_animalcomponent_HealingButterfly,Healing Butterfly,,,description_generic_restorestat,Restores [HealValueCalculated] [StatEnum].,alchemy:AnimalComp | ingredients:advancedalchemy,Assets/Data/Templates/Items/ItemTemplates/CraftingIngredients/Cooking/Abstract/Abstract_ItemTemplate_Crafting_AnimalComp.prefab | Assets/Data/Templates/Items/ItemTemplates/CraftingIngredients/Cooking/Abstract/Abstract_ItemTemplate_Crafting_Ingredient.prefab,Eat,acd627b35fa17234aa6b00ea69faf646,Assets/Data/Templates/SkillGraphs/Consumable/Prefabs/Consumable_HealStatFlat_NonUpgradable.prefab,,,,Health,Assets/Data/Templates/Items/ItemTemplates/CraftingIngredients/Alchemy/AnimalComp/ItemTemplate_Crafting_Alchemy_HealingButterfly.prefab
food,normal,ItemTemplate_Crafting_Alchemy_Heart,item_crafting_alchemy_living_Heart_Normal,Heart,Template/flavor_locString_2543871262668956605_38c6e42bc3d9a1b48af5687e0513bb59,,Template/description_locString_2543871262668956605_38c6e42bc3d9a1b48af5687e0513bb59,"Restores [HealValue] health over [Duration]s.
Increases [StatEnum_1] by [AddValueCalculated_1] for [DurationCalculated_1]s.",alchemy:AnimalComp | ingredients:advancedalchemy,Assets/Data/Templates/Items/ItemTemplates/CraftingIngredients/Cooking/Abstract/Abstract_ItemTemplate_Crafting_Heart.prefab | Assets/Data/Templates/Items/ItemTemplates/CraftingIngredients/Cooking/Abstract/Abstract_ItemTemplate_Crafting_AnimalComp.prefab | Assets/Data/Templates/Items/ItemTemplates/CraftingIngredients/Cooking/Abstract/Abstract_ItemTemplate_Crafting_Ingredient.prefab,Eat,1c2da8428b5a74142b93ed84593676a9 | 7191459edbd5a2f4d8d9c324f5f105ad,Assets/Data/Templates/SkillGraphs/Consumable/Prefabs/Consumable_ApplyStatus_FoodHealForDuration.prefab | Assets/Data/Templates/SkillGraphs/Consumable/Prefabs/Consumable_ApplyStatus_StatIncreaseForDuration.prefab,0.5 | 5.0,10.0 | 10.0,5.0 | 50.0,HealthRegen | MaxStamina,Assets/Data/Templates/Items/ItemTemplates/CraftingIngredients/Alchemy/AnimalComp/ItemTemplate_Crafting_Alchemy_Heart.prefab
food,normal,ItemTemplate_Crafting_Alchemy_KingTrumpet,item_crafting_cooking_food_KingTrumpet,King Trumpet,,,Consumable_FoodManaForDurationDesc,Restores [HealValue] mana over [Duration]s.,alchemy:mushroom | ingredients:basicalchemy,Assets/Data/Templates/Items/ItemTemplates/CraftingIngredients/Cooking/Abstract/Abstract_ItemTemplate_Crafting_Mushroom.prefab | Assets/Data/Templates/Items/ItemTemplates/CraftingIngredients/Cooking/Abstract/Abstract_ItemTemplate_Crafting_Ingredient.prefab,Eat,1c2da8428b5a74142b93ed84593676a9,Assets/Data/Templates/SkillGraphs/Consumable/Prefabs/Consumable_ApplyStatus_FoodHealForDuration.prefab,1.5,10.0,15.0,ManaRegen,Assets/Data/Templates/Items/ItemTemplates/CraftingIngredients/Alchemy/Mushroom/ItemTemplate_Crafting_Alchemy_KingTrumpet.prefab
food,normal,ItemTemplate_Crafting_Alchemy_Mandrake,item_crafting_cooking_food_Mandrake,Mandrake,,,Template/description_locString_2543871262668956605_a293117b7d34aa34fb8cf9d4efa138b8,Consumption leads to Suffering.,ingredients:advancedalchemy | alchemy:herbs | ingredients:herbs | craft:special,Assets/Data/Templates/Items/ItemTemplates/CraftingIngredients/Cooking/Abstract/Abstract_ItemTemplate_Crafting_Herbs.prefab | Assets/Data/Templates/Items/ItemTemplates/CraftingIngredients/Cooking/Abstract/Abstract_ItemTemplate_Crafting_Ingredient.prefab,Eat,a215be54d2d9dce48a86a2d2cc5fbf19,Assets/Data/Templates/SkillGraphs/Consumable/Prefabs/Consumable_ApplyStatus_Poison.prefab,,60.0,,,Assets/Data/Templates/Items/ItemTemplates/CraftingIngredients/Alchemy/Herbs/ItemTemplate_Crafting_Alchemy_Mandrake.prefab
food,normal,ItemTemplate_Crafting_Alchemy_Mead,item_craftingresults_cooking_Mead,Mead,,,Template/description_locString_2543871262668956605_80f3f41350dc1234897e8a615a0bcd1a,Consumption leads to inebriation.,alchemy:alcohol | item:alcohol | ingredients:basicalchemy,Assets/Data/Templates/Items/ItemTemplates/CraftingIngredients/Cooking/Abstract/Abstract_ItemTemplate_Crafting_Alcohol.prefab | Assets/Data/Templates/Items/ItemTemplates/CraftingIngredients/Cooking/Abstract/Abstract_ItemTemplate_Crafting_Ingredient.prefab,Eat,6219faf0de359c24894f4d983ee7d636,Assets/Data/Templates/SkillGraphs/Consumable/Prefabs/Consumable_ApplyStatus_Drunk.prefab,,,,Mana,Assets/Data/Templates/Items/ItemTemplates/CraftingIngredients/Alchemy/Alcohol/ItemTemplate_Crafting_Alchemy_Mead.prefab
food,normal,ItemTemplate_Crafting_Alchemy_Milkweed,item_crafting_cooking_food_Milkweed,Milkweed,,,Consumable_FoodManaForDurationDesc,Restores [HealValue] mana over [Duration]s.,alchemy:herbs | ingredients:herbs | ingredients:basicalchemy,Assets/Data/Templates/Items/ItemTemplates/CraftingIngredients/Cooking/Abstract/Abstract_ItemTemplate_Crafting_Herbs.prefab | Assets/Data/Templates/Items/ItemTemplates/CraftingIngredients/Cooking/Abstract/Abstract_ItemTemplate_Crafting_Ingredient.prefab,Eat,1c2da8428b5a74142b93ed84593676a9,Assets/Data/Templates/SkillGraphs/Consumable/Prefabs/Consumable_ApplyStatus_FoodHealForDuration.prefab,1.5,10.0,15.0,ManaRegen,Assets/Data/Templates/Items/ItemTemplates/CraftingIngredients/Alchemy/Herbs/ItemTemplate_Crafting_Alchemy_Milkweed.prefab
food,normal,ItemTemplate_Crafting_Alchemy_Mistletoe,item_crafting_cooking_food_Mistletoe,Mistletoe,,,NameSkill_Consumable_FoodHealForDurationDesc,Restores [HealValue] health over [DurationCalculated]s.,alchemy:herbs | ingredients:herbs | ingredients:basicalchemy,Assets/Data/Templates/Items/ItemTemplates/CraftingIngredients/Cooking/Abstract/Abstract_ItemTemplate_Crafting_Herbs.prefab | Assets/Data/Templates/Items/ItemTemplates/CraftingIngredients/Cooking/Abstract/Abstract_ItemTemplate_Crafting_Ingredient.prefab,Eat,1c2da8428b5a74142b93ed84593676a9,Assets/Data/Templates/SkillGraphs/Consumable/Prefabs/Consumable_ApplyStatus_FoodHealForDuration.prefab,0.30000001192092896,10.0,3.0000001192092896,HealthRegen,Assets/Data/Templates/Items/ItemTemplates/CraftingIngredients/Alchemy/Herbs/ItemTemplate_Crafting_Alchemy_Mistletoe.prefab
food,normal,ItemTemplate_Crafting_Alchemy_MonsterBlood,item_crafting_cooking_food_MonsterBlood,Monster Blood,Template/flavor_locString_2543871262668956605_789cc714247799441b071e018d6e83ee,,Template/description_locString_2543871262668956605_789cc714247799441b071e018d6e83ee,Lose [HealValueCalculated] [StatEnum].,alchemy:AnimalComp | ingredients:advancedalchemy | craft:special,Assets/Data/Templates/Items/ItemTemplates/CraftingIngredients/Cooking/Abstract/Abstract_ItemTemplate_Crafting_AnimalComp.prefab | Assets/Data/Templates/Items/ItemTemplates/CraftingIngredients/Cooking/Abstract/Abstract_ItemTemplate_Crafting_Blood.prefab | Assets/Data/Templates/Items/ItemTemplates/CraftingIngredients/Cooking/Abstract/Abstract_ItemTemplate_Crafting_Ingredient.prefab,Eat,82278c6dc0202b6468f0a10d763255d5,Assets/Data/Templates/SkillGraphs/Consumable/Prefabs/Consumable_LoseStatFlat.prefab,,,,Health,Assets/Data/Templates/Items/ItemTemplates/CraftingIngredients/Alchemy/AnimalComp/ItemTemplate_Crafting_Alchemy_MonsterBlood.prefab
food,normal,ItemTemplate_Crafting_Alchemy_MonsterBrain,item_crafting_alchemy_living_MonsterBrain_Normal,Monster Brain,Template/flavor_locString_2543871262668956605_cf36111f68cfc3a4f87ee1f063d800ed,,Template/description_locString_2543871262668956605_cf36111f68cfc3a4f87ee1f063d800ed,"Restores [HealValue] health over [Duration]s.
Restores [HealPercent]% of [StatEnum_1] over [DurationCalculated_0]s.",alchemy:AnimalComp | ingredients:advancedalchemy | craft:special,Assets/Data/Templates/Items/ItemTemplates/CraftingIngredients/Cooking/Abstract/Abstract_ItemTemplate_Crafting_Brain.prefab | Assets/Data/Templates/Items/ItemTemplates/CraftingIngredients/Cooking/Abstract/Abstract_ItemTemplate_Crafting_AnimalComp.prefab | Assets/Data/Templates/Items/ItemTemplates/CraftingIngredients/Cooking/Abstract/Abstract_ItemTemplate_Crafting_Ingredient.prefab,Eat,1c2da8428b5a74142b93ed84593676a9 | 6495d656ed8f3484db64390c0898302e,Assets/Data/Templates/SkillGraphs/Consumable/Prefabs/Consumable_ApplyStatus_FoodHealForDuration.prefab | Assets/Data/Templates/SkillGraphs/Consumable/Prefabs/Consumable_ApplyStatus_HealOverTimeStatusPercentOfMax_NonUpgradable.prefab,0.5,10.0 | 10.0,5.0,HealthRegen | Mana | MaxMana,Assets/Data/Templates/Items/ItemTemplates/CraftingIngredients/Alchemy/AnimalComp/ItemTemplate_Crafting_Alchemy_MonsterBrain.prefab
food,normal,ItemTemplate_Crafting_Alchemy_Moonshine,item_craftingresults_cooking_Vodka,Moonshine,,,Template/description_locString_2543871262668956605_957efb01a6fd6e64981172b5cb6f44f8,Consumption leads to inebriation.,alchemy:alcohol | item:alcohol | ingredients:basicalchemy,Assets/Data/Templates/Items/ItemTemplates/CraftingIngredients/Cooking/Abstract/Abstract_ItemTemplate_Crafting_Alcohol.prefab | Assets/Data/Templates/Items/ItemTemplates/CraftingIngredients/Cooking/Abstract/Abstract_ItemTemplate_Crafting_Ingredient.prefab,Eat,6219faf0de359c24894f4d983ee7d636,Assets/Data/Templates/SkillGraphs/Consumable/Prefabs/Consumable_ApplyStatus_Drunk.prefab,,,,Mana,Assets/Data/Templates/Items/ItemTemplates/CraftingIngredients/Alchemy/Alcohol/ItemTemplate_Crafting_Alchemy_Moonshine.prefab
food,normal,ItemTemplate_Crafting_Alchemy_PennyBun,item_crafting_cooking_food_PennyBun,Penny Bun,,,NameSkill_Consumable_FoodHealForDurationDesc,Restores [HealValue] health over [DurationCalculated]s.,alchemy:mushroom | ingredients:basicalchemy,Assets/Data/Templates/Items/ItemTemplates/CraftingIngredients/Cooking/Abstract/Abstract_ItemTemplate_Crafting_Mushroom.prefab | Assets/Data/Templates/Items/ItemTemplates/CraftingIngredients/Cooking/Abstract/Abstract_ItemTemplate_Crafting_Ingredient.prefab,Eat,1c2da8428b5a74142b93ed84593676a9,Assets/Data/Templates/SkillGraphs/Consumable/Prefabs/Consumable_ApplyStatus_FoodHealForDuration.prefab,1.0,10.0,10.0,HealthRegen,Assets/Data/Templates/Items/ItemTemplates/CraftingIngredients/Alchemy/Mushroom/ItemTemplate_Crafting_Alchemy_PennyBun.prefab
food,normal,ItemTemplate_Crafting_Alchemy_Peppermint,item_crafting_cooking_food_Peppermint,Peppermint,,,NameSkill_Consumable_IncreaseStatFlatDesc,Increases [StatEnum] by [AddValueCalculated] for [DurationCalculated_0]s.,alchemy:herbs | ingredients:herbs | ingredients:basicalchemy,Assets/Data/Templates/Items/ItemTemplates/CraftingIngredients/Cooking/Abstract/Abstract_ItemTemplate_Crafting_Herbs.prefab | Assets/Data/Templates/Items/ItemTemplates/CraftingIngredients/Cooking/Abstract/Abstract_ItemTemplate_Crafting_Ingredient.prefab,Eat,7191459edbd5a2f4d8d9c324f5f105ad,Assets/Data/Templates/SkillGraphs/Consumable/Prefabs/Consumable_ApplyStatus_StatIncreaseForDuration.prefab,1.0,10.0,10.0,StaminaRegen,Assets/Data/Templates/Items/ItemTemplates/CraftingIngredients/Alchemy/Herbs/ItemTemplate_Crafting_Alchemy_Peppermint.prefab
food,normal,ItemTemplate_Crafting_Alchemy_Rose,item_crafting_cooking_food_Rose,Rose,Template/flavor_locString_2543871262668956605_c7e3248fb4abf5e488959b1a78ba31ae,,NameSkill_Consumable_FoodHealForDurationDesc,Restores [HealValue] health over [DurationCalculated]s.,alchemy:herbs | ingredients:herbs | ingredients:basicalchemy | craft:special,Assets/Data/Templates/Items/ItemTemplates/CraftingIngredients/Cooking/Abstract/Abstract_ItemTemplate_Crafting_Herbs.prefab | Assets/Data/Templates/Items/ItemTemplates/CraftingIngredients/Cooking/Abstract/Abstract_ItemTemplate_Crafting_Ingredient.prefab,Eat,1c2da8428b5a74142b93ed84593676a9,Assets/Data/Templates/SkillGraphs/Consumable/Prefabs/Consumable_ApplyStatus_FoodHealForDuration.prefab,1.0,10.0,10.0,HealthRegen,Assets/Data/Templates/Items/ItemTemplates/CraftingIngredients/Alchemy/Herbs/ItemTemplate_Crafting_Alchemy_Rose.prefab
food,normal,ItemTemplate_Crafting_Alchemy_Rosemary,item_crafting_cooking_food_Rosemary,Rosemary,,,Consumable_FoodManaForDurationDesc,Restores [HealValue] mana over [Duration]s.,alchemy:herbs | ingredients:herbs | ingredients:basicalchemy,Assets/Data/Templates/Items/ItemTemplates/CraftingIngredients/Cooking/Abstract/Abstract_ItemTemplate_Crafting_Herbs.prefab | Assets/Data/Templates/Items/ItemTemplates/CraftingIngredients/Cooking/Abstract/Abstract_ItemTemplate_Crafting_Ingredient.prefab,Eat,1c2da8428b5a74142b93ed84593676a9,Assets/Data/Templates/SkillGraphs/Consumable/Prefabs/Consumable_ApplyStatus_FoodHealForDuration.prefab,1.5,10.0,15.0,ManaRegen,Assets/Data/Templates/Items/ItemTemplates/CraftingIngredients/Alchemy/Herbs/ItemTemplate_Crafting_Alchemy_Rosemary.prefab
food,normal,ItemTemplate_Crafting_Alchemy_Rum,item_craftingresults_cooking_Rum,Rum,,,Template/description_locString_2543871262668956605_cd946316fed2889409f615d7055fbec3,,alchemy:alcohol | item:alcohol | ingredients:basicalchemy,Assets/Data/Templates/Items/ItemTemplates/CraftingIngredients/Cooking/Abstract/Abstract_ItemTemplate_Crafting_Alcohol.prefab | Assets/Data/Templates/Items/ItemTemplates/CraftingIngredients/Cooking/Abstract/Abstract_ItemTemplate_Crafting_Ingredient.prefab,Eat,6219faf0de359c24894f4d983ee7d636,Assets/Data/Templates/SkillGraphs/Consumable/Prefabs/Consumable_ApplyStatus_Drunk.prefab,,,,Mana,Assets/Data/Templates/Items/ItemTemplates/CraftingIngredients/Alchemy/Alcohol/ItemTemplate_Crafting_Alchemy_Rum.prefab
food,normal,ItemTemplate_Crafting_Alchemy_Sage,item_crafting_cooking_food_Sage,Sage,,,NameSkill_Consumable_FoodHealForDurationDesc,Restores [HealValue] health over [DurationCalculated]s.,alchemy:herbs | ingredients:herbs | ingredients:basicalchemy,Assets/Data/Templates/Items/ItemTemplates/CraftingIngredients/Cooking/Abstract/Abstract_ItemTemplate_Crafting_Herbs.prefab | Assets/Data/Templates/Items/ItemTemplates/CraftingIngredients/Cooking/Abstract/Abstract_ItemTemplate_Crafting_Ingredient.prefab,Eat,1c2da8428b5a74142b93ed84593676a9,Assets/Data/Templates/SkillGraphs/Consumable/Prefabs/Consumable_ApplyStatus_FoodHealForDuration.prefab,0.30000001192092896,10.0,3.0000001192092896,HealthRegen,Assets/Data/Templates/Items/ItemTemplates/CraftingIngredients/Alchemy/Herbs/ItemTemplate_Crafting_Alchemy_Sage.prefab
food,normal,ItemTemplate_Crafting_Alchemy_SheepsHead,item_crafting_cooking_food_SheepsHead,Sheep's Head,,,Consumable_FoodManaForDurationDesc,Restores [HealValue] mana over [Duration]s.,alchemy:mushroom | ingredients:basicalchemy,Assets/Data/Templates/Items/ItemTemplates/CraftingIngredients/Cooking/Abstract/Abstract_ItemTemplate_Crafting_Mushroom.prefab | Assets/Data/Templates/Items/ItemTemplates/CraftingIngredients/Cooking/Abstract/Abstract_ItemTemplate_Crafting_Ingredient.prefab,Eat,1c2da8428b5a74142b93ed84593676a9,Assets/Data/Templates/SkillGraphs/Consumable/Prefabs/Consumable_ApplyStatus_FoodHealForDuration.prefab,0.6000000238418579,10.0,6.000000238418579,ManaRegen,Assets/Data/Templates/Items/ItemTemplates/CraftingIngredients/Alchemy/Mushroom/ItemTemplate_Crafting_Alchemy_SheepsHead.prefab
food,normal,ItemTemplate_Crafting_Alchemy_SnailSlime,item_crafting_alchemy_SnailSlime,Snail Slime,Template/flavor_locString_2543871262668956605_0cc9c8de97b4b584fb16dcc79a30cdd3,,Consumable_FoodManaForDurationDesc,Restores [HealValue] mana over [Duration]s.,alchemy:AnimalComp | ingredients:advancedalchemy | craft:special,Assets/Data/Templates/Items/ItemTemplates/CraftingIngredients/Cooking/Abstract/Abstract_ItemTemplate_Crafting_AnimalComp.prefab | Assets/Data/Templates/Items/ItemTemplates/CraftingIngredients/Cooking/Abstract/Abstract_ItemTemplate_Crafting_Ingredient.prefab,Eat,1c2da8428b5a74142b93ed84593676a9,Assets/Data/Templates/SkillGraphs/Consumable/Prefabs/Consumable_ApplyStatus_FoodHealForDuration.prefab,0.5,10.0,5.0,ManaRegen,Assets/Data/Templates/Items/ItemTemplates/CraftingIngredients/Alchemy/AnimalComp/ItemTemplate_Crafting_Alchemy_SnailSlime.prefab
